,Parent,Child,ParentGeneName,ChildGeneName
7397,ENSG00000171940,ENSG00000124091,ZNF217,GCNT7
7398,ENSG00000172006,ENSG00000005001,ZNF554,PRSS22
7399,ENSG00000172671,ENSG00000181744,ZFAND4,C3orf58
7400,ENSG00000172671,ENSG00000119636,ZFAND4,CCDC176
7401,ENSG00000172725,ENSG00000075240,CORO1B,GRAMD4
7402,ENSG00000172725,ENSG00000213024,CORO1B,NUP62
7403,ENSG00000172725,ENSG00000102870,CORO1B,ZNF629
7404,ENSG00000172725,ENSG00000213699,CORO1B,C2orf18
7405,ENSG00000173020,ENSG00000105053,ADRBK1,VRK3
7406,ENSG00000173020,ENSG00000136280,ADRBK1,CCM2
7407,ENSG00000173020,ENSG00000141570,ADRBK1,CBX8
7408,ENSG00000173020,ENSG00000141582,ADRBK1,CBX4
7409,ENSG00000173020,ENSG00000136490,ADRBK1,LIMD2
7410,ENSG00000173020,ENSG00000162236,ADRBK1,STX5
7411,ENSG00000173295,ENSG00000185950,FAM86B3P,IRS2
7412,ENSG00000173295,ENSG00000234484,FAM86B3P,RP1-55C23.7
7413,ENSG00000173295,ENSG00000253981,FAM86B3P,ALG1L13P
7414,ENSG00000173638,ENSG00000178404,SLC19A1,CTD-2373H9.6
7415,ENSG00000173638,ENSG00000162413,SLC19A1,KLHL21
7416,ENSG00000173638,ENSG00000100034,SLC19A1,PPM1F
7417,ENSG00000173638,ENSG00000181409,SLC19A1,AATK
7418,ENSG00000173638,ENSG00000101493,SLC19A1,ZNF516
7419,ENSG00000173638,ENSG00000105722,SLC19A1,ERF
7420,ENSG00000173638,ENSG00000125505,SLC19A1,MBOAT7
7421,ENSG00000173638,ENSG00000141526,SLC19A1,SLC16A3
7422,ENSG00000173638,ENSG00000214530,SLC19A1,STARD10
7423,ENSG00000173638,ENSG00000106348,SLC19A1,IMPDH1
7424,ENSG00000173638,ENSG00000181444,SLC19A1,ZNF467
7425,ENSG00000173638,ENSG00000105520,SLC19A1,LPPR2
7426,ENSG00000173638,ENSG00000131759,SLC19A1,RARA
7427,ENSG00000173638,ENSG00000175003,SLC19A1,SLC22A1
7428,ENSG00000173638,ENSG00000140995,SLC19A1,DEF8
7429,ENSG00000173821,ENSG00000140464,RNF213,PML
7430,ENSG00000173821,ENSG00000263069,RNF213,CTD-2047H16.4
7431,ENSG00000173821,ENSG00000185722,RNF213,ANKFY1
7432,ENSG00000173821,ENSG00000170581,RNF213,STAT2
7433,ENSG00000173821,ENSG00000197536,RNF213,C5orf56
7434,ENSG00000173821,ENSG00000155363,RNF213,MOV10
7435,ENSG00000173821,ENSG00000168026,RNF213,TTC21A
7436,ENSG00000173868,ENSG00000183597,PHOSPHO1,C22orf25
7437,ENSG00000173868,ENSG00000198858,PHOSPHO1,R3HDM4
7438,ENSG00000173868,ENSG00000128309,PHOSPHO1,MPST
7439,ENSG00000174007,ENSG00000163964,CEP19,PIGX
7440,ENSG00000174007,ENSG00000120156,CEP19,TEK
7441,ENSG00000174173,ENSG00000105849,TRMT10C,TWISTNB
7442,ENSG00000174175,ENSG00000205309,SELP,NT5M
7443,ENSG00000174231,ENSG00000136485,PRPF8,DCAF7
7444,ENSG00000174231,ENSG00000148396,PRPF8,SEC16A
7445,ENSG00000174231,ENSG00000196367,PRPF8,TRRAP
7446,ENSG00000174231,ENSG00000100888,PRPF8,CHD8
7447,ENSG00000174231,ENSG00000144028,PRPF8,SNRNP200
7448,ENSG00000174547,ENSG00000166595,MRPL11,FAM96B
7449,ENSG00000174738,ENSG00000164933,NR1D2,SLC25A32
7450,ENSG00000174738,ENSG00000131437,NR1D2,KIF3A
7451,ENSG00000174738,ENSG00000146433,NR1D2,TMEM181
7452,ENSG00000174748,ENSG00000213553,RPL15,RPLP0P6
7453,ENSG00000174748,ENSG00000149100,RPL15,EIF3M
7454,ENSG00000174748,ENSG00000154079,RPL15,C6orf57
7455,ENSG00000174748,ENSG00000169567,RPL15,HINT1
7456,ENSG00000174748,ENSG00000173726,RPL15,TOMM20
7457,ENSG00000174943,ENSG00000011275,KCTD13,RNF216
7458,ENSG00000175115,ENSG00000099995,PACS1,SF3A1
7459,ENSG00000175115,ENSG00000157933,PACS1,SKI
7460,ENSG00000175115,ENSG00000074755,PACS1,ZZEF1
7461,ENSG00000175115,ENSG00000187764,PACS1,SEMA4D
7462,ENSG00000175215,ENSG00000070614,CTDSP2,NDST1
7463,ENSG00000175283,ENSG00000166228,DOLK,PCBD1
7464,ENSG00000175395,ENSG00000171503,ZNF25,ETFDH
7465,ENSG00000175931,ENSG00000167815,UBE2O,PRDX2
7466,ENSG00000175931,ENSG00000167986,UBE2O,DDB1
7467,ENSG00000175931,ENSG00000079459,UBE2O,FDFT1
7468,ENSG00000175931,ENSG00000173926,UBE2O,3-Mar
7469,ENSG00000176619,ENSG00000104814,LMNB2,MAP4K1
7470,ENSG00000176619,ENSG00000175283,LMNB2,DOLK
7471,ENSG00000176619,ENSG00000065268,LMNB2,WDR18
7472,ENSG00000176715,ENSG00000142082,ACSF3,SIRT3
7473,ENSG00000176715,ENSG00000261505,ACSF3,LA16c-358B7.3
7474,ENSG00000176978,ENSG00000172273,DPP7,HINFP
7475,ENSG00000177479,ENSG00000110911,ARIH2,SLC11A2
7476,ENSG00000177479,ENSG00000215256,ARIH2,DHRS4-AS1
7477,ENSG00000177479,ENSG00000198879,ARIH2,SFMBT2
7478,ENSG00000177575,ENSG00000157227,CD163,MMP14
7479,ENSG00000177575,ENSG00000158163,CD163,DZIP1L
7480,ENSG00000177575,ENSG00000198585,CD163,NUDT16
7481,ENSG00000177575,ENSG00000122025,CD163,FLT3
7482,ENSG00000177954,ENSG00000149806,RPS27,FAU
7483,ENSG00000177954,ENSG00000127184,RPS27,COX7C
7484,ENSG00000178397,ENSG00000159596,FAM220A,TMEM69
7485,ENSG00000178691,ENSG00000115947,SUZ12,ORC4
7486,ENSG00000178691,ENSG00000154642,SUZ12,C21orf91
7487,ENSG00000178691,ENSG00000062194,SUZ12,GPBP1
7488,ENSG00000179051,ENSG00000134086,RCC2,VHL
7489,ENSG00000179051,ENSG00000169093,RCC2,ASMTL
7490,ENSG00000179051,ENSG00000138172,RCC2,CALHM2
7491,ENSG00000179051,ENSG00000196943,RCC2,NOP9
7492,ENSG00000179144,ENSG00000170832,GIMAP7,USP32
7493,ENSG00000179144,ENSG00000114416,GIMAP7,FXR1
7494,ENSG00000179144,ENSG00000237943,GIMAP7,RP11-5N23.2
7495,ENSG00000179344,ENSG00000232629,HLA-DQB1,HLA-DQB2
7496,ENSG00000179344,ENSG00000196735,HLA-DQB1,HLA-DQA1
7497,ENSG00000179344,ENSG00000223534,HLA-DQB1,HLA-DQB1-AS1
7498,ENSG00000179409,ENSG00000213626,GEMIN4,LBH
7499,ENSG00000179409,ENSG00000250155,GEMIN4,CTD-2353F22.1
7500,ENSG00000179409,ENSG00000163257,GEMIN4,DCAF16
7501,ENSG00000179409,ENSG00000259709,GEMIN4,CTD-2184D3.7
7502,ENSG00000179409,ENSG00000251414,GEMIN4,RP11-843P14.1
7503,ENSG00000179409,ENSG00000141720,GEMIN4,PIP4K2B
7504,ENSG00000179409,ENSG00000241015,GEMIN4,TPM3P9
7505,ENSG00000179562,ENSG00000111737,GCC1,RAB35
7506,ENSG00000179639,ENSG00000143653,FCER1A,SCCPDH
7507,ENSG00000180155,ENSG00000171954,LYNX1,CYP4F22
7508,ENSG00000180155,ENSG00000226321,LYNX1,AC104809.3
7509,ENSG00000180155,ENSG00000110076,LYNX1,NRXN2
7510,ENSG00000180917,ENSG00000196922,FTSJD1,ZNF252P
7511,ENSG00000180921,ENSG00000182272,FAM83H,B4GALNT4
7512,ENSG00000181061,ENSG00000112695,HIGD1A,COX7A2
7513,ENSG00000181284,ENSG00000176476,TMEM102,CCDC101
7514,ENSG00000181409,ENSG00000175866,AATK,BAIAP2
7515,ENSG00000181409,ENSG00000229390,AATK,MICD
7516,ENSG00000181610,ENSG00000151657,MRPS23,KIN
7517,ENSG00000181915,ENSG00000138660,ADO,AP1AR
7518,ENSG00000182307,ENSG00000163832,C8orf33,ELP6
7519,ENSG00000182500,ENSG00000079313,ORAI1,REXO1
7520,ENSG00000182782,ENSG00000255398,HCAR2,HCAR3
7521,ENSG00000182827,ENSG00000158528,ACBD3,PPP1R9A
7522,ENSG00000182903,ENSG00000146757,ZNF721,ZNF92
7523,ENSG00000182903,ENSG00000182141,ZNF721,ZNF708
7524,ENSG00000182903,ENSG00000198482,ZNF721,ZNF808
7525,ENSG00000182903,ENSG00000096654,ZNF721,ZNF184
7526,ENSG00000182952,ENSG00000261584,HMGN4,RP11-457M11.5
7527,ENSG00000183060,ENSG00000163995,LYSMD4,ABLIM2
7528,ENSG00000183137,ENSG00000181744,CEP57L1,C3orf58
7529,ENSG00000183137,ENSG00000115392,CEP57L1,FANCL
7530,ENSG00000183137,ENSG00000109805,CEP57L1,NCAPG
7531,ENSG00000183291,ENSG00000116030,15-Sep,SUMO1
7532,ENSG00000183291,ENSG00000132963,15-Sep,POMP
7533,ENSG00000183291,ENSG00000120265,15-Sep,PCMT1
7534,ENSG00000183495,ENSG00000186918,EP400,ZNF395
7535,ENSG00000183495,ENSG00000221995,EP400,TIAF1
7536,ENSG00000183495,ENSG00000124782,EP400,RREB1
7537,ENSG00000183495,ENSG00000140750,EP400,ARHGAP17
7538,ENSG00000183495,ENSG00000223704,EP400,RP1-90L6.2
7539,ENSG00000183495,ENSG00000172943,EP400,PHF8
7540,ENSG00000183496,ENSG00000092051,MEX3B,JPH4
7541,ENSG00000183530,ENSG00000105778,PRR14L,AVL9
7542,ENSG00000183530,ENSG00000124356,PRR14L,STAMBP
7543,ENSG00000183530,ENSG00000065526,PRR14L,SPEN
7544,ENSG00000183530,ENSG00000110344,PRR14L,UBE4A
7545,ENSG00000183597,ENSG00000184481,C22orf25,FOXO4
7546,ENSG00000183597,ENSG00000067836,C22orf25,ROGDI
7547,ENSG00000183597,ENSG00000164733,C22orf25,CTSB
7548,ENSG00000183597,ENSG00000178297,C22orf25,TMPRSS9
7549,ENSG00000183597,ENSG00000055118,C22orf25,KCNH2
7550,ENSG00000183741,ENSG00000146083,CBX6,RNF44
7551,ENSG00000183741,ENSG00000167378,CBX6,IRGQ
7552,ENSG00000184083,ENSG00000170085,FAM120C,SIMC1
7553,ENSG00000184588,ENSG00000250274,PDE4B,CTB-114C7.4
7554,ENSG00000184588,ENSG00000135828,PDE4B,RNASEL
7555,ENSG00000184787,ENSG00000106952,UBE2G2,TNFSF8
7556,ENSG00000184787,ENSG00000124217,UBE2G2,MOCS3
7557,ENSG00000184787,ENSG00000155324,UBE2G2,GRAMD3
7558,ENSG00000184787,ENSG00000174840,UBE2G2,PDE12
7559,ENSG00000184787,ENSG00000213995,UBE2G2,CARKD
7560,ENSG00000184787,ENSG00000247626,UBE2G2,mars-02
7561,ENSG00000184787,ENSG00000143315,UBE2G2,PIGM
7562,ENSG00000184787,ENSG00000168795,UBE2G2,ZBTB5
7563,ENSG00000184787,ENSG00000213203,UBE2G2,GIMAP1
7564,ENSG00000184787,ENSG00000100823,UBE2G2,APEX1
7565,ENSG00000184787,ENSG00000113048,UBE2G2,MRPS27
7566,ENSG00000184787,ENSG00000138134,UBE2G2,STAMBPL1
7567,ENSG00000184787,ENSG00000163900,UBE2G2,TMEM41A
7568,ENSG00000184787,ENSG00000243554,UBE2G2,AC004967.7
7569,ENSG00000184787,ENSG00000257218,UBE2G2,GATC
7570,ENSG00000184787,ENSG00000055950,UBE2G2,MRPL43
7571,ENSG00000184787,ENSG00000136718,UBE2G2,IMP4
7572,ENSG00000184787,ENSG00000228998,UBE2G2,RP11-697E2.7
7573,ENSG00000184787,ENSG00000135847,UBE2G2,ACBD6
7574,ENSG00000184787,ENSG00000103356,UBE2G2,EARS2
7575,ENSG00000184787,ENSG00000149547,UBE2G2,EI24
7576,ENSG00000184787,ENSG00000119723,UBE2G2,COQ6
7577,ENSG00000184787,ENSG00000179958,UBE2G2,DCTPP1
7578,ENSG00000185418,ENSG00000152348,TARSL2,ATG10
7579,ENSG00000185418,ENSG00000139211,TARSL2,AMIGO2
7580,ENSG00000185684,ENSG00000188706,EP400NL,ZDHHC9
7581,ENSG00000186088,ENSG00000154655,PION,L3MBTL4
7582,ENSG00000186111,ENSG00000168476,PIP5K1C,REEP4
7583,ENSG00000186364,ENSG00000244274,NUDT17,DBNDD2
7584,ENSG00000186575,ENSG00000125843,NF2,AP5S1
7585,ENSG00000186918,ENSG00000146215,ZNF395,CRIP3
7586,ENSG00000187555,ENSG00000257103,USP7,LSM14A
7587,ENSG00000187688,ENSG00000106635,TRPV2,BCL7B
7588,ENSG00000187688,ENSG00000167775,TRPV2,CD320
7589,ENSG00000187688,ENSG00000136286,TRPV2,MYO1G
7590,ENSG00000187688,ENSG00000154930,TRPV2,ACSS1
7591,ENSG00000187688,ENSG00000186564,TRPV2,FOXD2
7592,ENSG00000187688,ENSG00000132591,TRPV2,ERAL1
7593,ENSG00000187775,ENSG00000103005,DNAH17,USB1
7594,ENSG00000187775,ENSG00000264304,DNAH17,RP11-20B24.7
7595,ENSG00000187775,ENSG00000137270,DNAH17,GCM1
7596,ENSG00000187775,ENSG00000269220,DNAH17,LINC00528
7597,ENSG00000187775,ENSG00000170231,DNAH17,FABP6
7598,ENSG00000187775,ENSG00000179082,DNAH17,C9orf106
7599,ENSG00000187912,ENSG00000176533,CLEC17A,GNG7
7600,ENSG00000188243,ENSG00000136522,COMMD6,MRPL47
7601,ENSG00000188243,ENSG00000177954,COMMD6,RPS27
7602,ENSG00000188243,ENSG00000146574,COMMD6,CCZ1B
7603,ENSG00000188243,ENSG00000173915,COMMD6,USMG5
7604,ENSG00000188243,ENSG00000140319,COMMD6,SRP14
7605,ENSG00000188554,ENSG00000117289,NBR1,TXNIP
7606,ENSG00000188554,ENSG00000166913,NBR1,YWHAB
7607,ENSG00000188554,ENSG00000143367,NBR1,TUFT1
7608,ENSG00000188603,ENSG00000166482,CLN3,MFAP4
7609,ENSG00000188785,ENSG00000121057,ZNF548,AKAP1
7610,ENSG00000189043,ENSG00000185963,NDUFA4,BICD2
7611,ENSG00000189043,ENSG00000164405,NDUFA4,UQCRQ
7612,ENSG00000189043,ENSG00000175324,NDUFA4,LSM1
7613,ENSG00000189043,ENSG00000185088,NDUFA4,RPS27L
7614,ENSG00000189159,ENSG00000167552,HN1,TUBA1A
7615,ENSG00000189159,ENSG00000122694,HN1,GLIPR2
7616,ENSG00000189159,ENSG00000132475,HN1,H3F3B
7617,ENSG00000189159,ENSG00000116701,HN1,NCF2
7618,ENSG00000189159,ENSG00000159720,HN1,ATP6V0D1
7619,ENSG00000189159,ENSG00000173281,HN1,PPP1R3B
7620,ENSG00000189241,ENSG00000163113,TSPYL1,OTUD7B
7621,ENSG00000189266,ENSG00000174173,PNRC2,TRMT10C
7622,ENSG00000189266,ENSG00000137947,PNRC2,GTF2B
7623,ENSG00000196072,ENSG00000178913,BLOC1S2,TAF7
7624,ENSG00000196456,ENSG00000181284,ZNF775,TMEM102
7625,ENSG00000196456,ENSG00000179965,ZNF775,ZNF771
7626,ENSG00000196459,ENSG00000134308,TRAPPC2,YWHAQ
7627,ENSG00000196591,ENSG00000188206,HDAC2,HNRNPU-AS1
7628,ENSG00000196591,ENSG00000075303,HDAC2,SLC25A40
7629,ENSG00000196591,ENSG00000230262,HDAC2,MIRLET7DHG
7630,ENSG00000196591,ENSG00000151233,HDAC2,GXYLT1
7631,ENSG00000196591,ENSG00000148459,HDAC2,PDSS1
7632,ENSG00000196670,ENSG00000164172,ZFP62,MOCS2
7633,ENSG00000196712,ENSG00000149346,NF1,SLX4IP
7634,ENSG00000196756,ENSG00000144524,RP4-564F22.2,COPS7B
7635,ENSG00000196756,ENSG00000158286,RP4-564F22.2,RNF207
7636,ENSG00000196814,ENSG00000188011,FAM125B,CXXC11
7637,ENSG00000196814,ENSG00000087258,FAM125B,GNAO1
7638,ENSG00000196850,ENSG00000228686,PPTC7,RP11-492I21.1
7639,ENSG00000196850,ENSG00000268006,PPTC7,PTOV1-AS1
7640,ENSG00000196850,ENSG00000244627,PPTC7,RP3-449O17.1
7641,ENSG00000197142,ENSG00000093183,ACSL5,SEC22C
7642,ENSG00000197183,ENSG00000132359,C20orf112,RAP1GAP2
7643,ENSG00000197183,ENSG00000263789,C20orf112,RP11-45M22.6
7644,ENSG00000197208,ENSG00000137054,SLC22A4,POLR1E
7645,ENSG00000197312,ENSG00000184831,DDI2,APOO
7646,ENSG00000197381,ENSG00000198106,ADARB1,SNX29P2
7647,ENSG00000197381,ENSG00000133056,ADARB1,PIK3C2B
7648,ENSG00000197381,ENSG00000166949,ADARB1,SMAD3
7649,ENSG00000197381,ENSG00000171467,ADARB1,ZNF318
7650,ENSG00000197381,ENSG00000161791,ADARB1,FMNL3
7651,ENSG00000197386,ENSG00000101346,HTT,POFUT1
7652,ENSG00000197386,ENSG00000113716,HTT,HMGXB3
7653,ENSG00000197386,ENSG00000242687,HTT,AC004893.11
7654,ENSG00000197386,ENSG00000159202,HTT,UBE2Z
7655,ENSG00000197386,ENSG00000119638,HTT,NEK9
7656,ENSG00000197405,ENSG00000105514,C5AR1,RAB3D
7657,ENSG00000197405,ENSG00000180304,C5AR1,OAZ2
7658,ENSG00000197405,ENSG00000120709,C5AR1,FAM53C
7659,ENSG00000197405,ENSG00000163545,C5AR1,NUAK2
7660,ENSG00000197405,ENSG00000101236,C5AR1,RNF24
7661,ENSG00000197405,ENSG00000149798,C5AR1,CDC42EP2
7662,ENSG00000197405,ENSG00000033327,C5AR1,GAB2
7663,ENSG00000197405,ENSG00000181220,C5AR1,ZNF746
7664,ENSG00000197457,ENSG00000103199,STMN3,ZNF500
7665,ENSG00000197457,ENSG00000256576,STMN3,RP13-977J11.2
7666,ENSG00000197471,ENSG00000176624,SPN,MEX3C
7667,ENSG00000197471,ENSG00000102316,SPN,MAGED2
7668,ENSG00000197771,ENSG00000090054,MCMBP,SPTLC1
7669,ENSG00000197912,ENSG00000168056,SPG7,LTBP3
7670,ENSG00000197912,ENSG00000177239,SPG7,MAN1B1
7671,ENSG00000197912,ENSG00000058453,SPG7,CROCC
7672,ENSG00000197912,ENSG00000105643,SPG7,ARRDC2
7673,ENSG00000197912,ENSG00000080189,SPG7,SLC35C2
7674,ENSG00000197912,ENSG00000166886,SPG7,NAB2
7675,ENSG00000197989,ENSG00000136159,SNHG12,NUDT15
7676,ENSG00000198106,ENSG00000254206,SNX29P2,61E3.4
7677,ENSG00000198130,ENSG00000125871,HIBCH,C20orf72
7678,ENSG00000198133,ENSG00000159692,TMEM229B,CTBP1
7679,ENSG00000198198,ENSG00000076201,SZT2,PTPN23
7680,ENSG00000198198,ENSG00000087087,SZT2,SRRT
7681,ENSG00000198198,ENSG00000125755,SZT2,SYMPK
7682,ENSG00000198198,ENSG00000196498,SZT2,NCOR2
7683,ENSG00000198198,ENSG00000007545,SZT2,CRAMP1L
7684,ENSG00000198198,ENSG00000111271,SZT2,ACAD10
7685,ENSG00000198198,ENSG00000138834,SZT2,MAPK8IP3
7686,ENSG00000198198,ENSG00000176155,SZT2,CCDC57
7687,ENSG00000198198,ENSG00000197948,SZT2,FCHSD1
7688,ENSG00000198198,ENSG00000198563,SZT2,DDX39B
7689,ENSG00000198198,ENSG00000125447,SZT2,GGA3
7690,ENSG00000198198,ENSG00000163013,SZT2,FBXO41
7691,ENSG00000198198,ENSG00000172375,SZT2,C2CD2L
7692,ENSG00000198198,ENSG00000068120,SZT2,COASY
7693,ENSG00000198198,ENSG00000135437,SZT2,RDH5
7694,ENSG00000198198,ENSG00000135596,SZT2,MICAL1
7695,ENSG00000198198,ENSG00000131697,SZT2,NPHP4
7696,ENSG00000198218,ENSG00000135655,QRICH1,USP15
7697,ENSG00000198218,ENSG00000101945,QRICH1,SUV39H1
7698,ENSG00000198218,ENSG00000102054,QRICH1,RBBP7
7699,ENSG00000198218,ENSG00000168411,QRICH1,RFWD3
7700,ENSG00000198265,ENSG00000108021,HELZ,FAM208B
7701,ENSG00000198265,ENSG00000153113,HELZ,CAST
7702,ENSG00000198265,ENSG00000157741,HELZ,UBN2
7703,ENSG00000198265,ENSG00000186566,HELZ,GPATCH8
7704,ENSG00000198265,ENSG00000166323,HELZ,C11orf65
7705,ENSG00000198522,ENSG00000214941,GPN1,ZSWIM7
7706,ENSG00000198612,ENSG00000105849,COPS8,TWISTNB
7707,ENSG00000198612,ENSG00000112357,COPS8,PEX7
7708,ENSG00000198612,ENSG00000198393,COPS8,ZNF26
7709,ENSG00000198612,ENSG00000204604,COPS8,ZNF468
7710,ENSG00000198612,ENSG00000147679,COPS8,UTP23
7711,ENSG00000198612,ENSG00000172239,COPS8,PAIP1
7712,ENSG00000198612,ENSG00000113456,COPS8,RAD1
7713,ENSG00000198612,ENSG00000228649,COPS8,AC005682.5
7714,ENSG00000198612,ENSG00000146842,COPS8,TMEM209
7715,ENSG00000198612,ENSG00000116750,COPS8,UCHL5
7716,ENSG00000198612,ENSG00000144840,COPS8,RABL3
7717,ENSG00000198642,ENSG00000168564,KLHL9,CDKN2AIP
7718,ENSG00000198727,ENSG00000212907,MT-CYB,MT-ND4L
7719,ENSG00000198821,ENSG00000141696,CD247,LEPREL4
7720,ENSG00000198821,ENSG00000162496,CD247,DHRS3
7721,ENSG00000198856,ENSG00000134375,OSTC,TIMM17A
7722,ENSG00000198856,ENSG00000100209,OSTC,HSCB
7723,ENSG00000204257,ENSG00000196126,HLA-DMA,HLA-DRB1
7724,ENSG00000204257,ENSG00000223865,HLA-DMA,HLA-DPB1
7725,ENSG00000204386,ENSG00000067596,NEU1,DHX8
7726,ENSG00000204386,ENSG00000163154,NEU1,TNFAIP8L2
7727,ENSG00000204386,ENSG00000185909,NEU1,KLHDC8B
7728,ENSG00000204389,ENSG00000204388,HSPA1A,HSPA1B
7729,ENSG00000204842,ENSG00000230189,ATXN2,GS1-124K5.2
7730,ENSG00000204842,ENSG00000159592,ATXN2,GPBP1L1
7731,ENSG00000204842,ENSG00000184863,ATXN2,RBM33
7732,ENSG00000205047,ENSG00000267474,FLJ00104,CTC-548K16.6
7733,ENSG00000205710,ENSG00000108556,C17orf107,CHRNE
7734,ENSG00000205758,ENSG00000184886,CRYZL1,PIGW
7735,ENSG00000205758,ENSG00000257337,CRYZL1,RP11-983P16.4
7736,ENSG00000205903,ENSG00000260054,ZNF316,RP11-611L7.1
7737,ENSG00000205903,ENSG00000197976,ZNF316,AKAP17A
7738,ENSG00000206344,ENSG00000225889,HCG27,AC074289.1
7739,ENSG00000206344,ENSG00000147324,HCG27,MFHAS1
7740,ENSG00000211598,ENSG00000211949,IGKV4-1,IGHV3-23
7741,ENSG00000211679,ENSG00000211671,IGLC3,IGLV2-8
7742,ENSG00000211899,ENSG00000211953,IGHM,IGHV3-30
7743,ENSG00000211899,ENSG00000241351,IGHM,IGKV3-11
7744,ENSG00000211899,ENSG00000264781,IGHM,hsa-mir-4537
7745,ENSG00000211949,ENSG00000211936,IGHV3-23,IGHV4-4
7746,ENSG00000211949,ENSG00000211959,IGHV3-23,IGHV4-39
7747,ENSG00000213203,ENSG00000131943,GIMAP1,C19orf12
7748,ENSG00000213203,ENSG00000206190,GIMAP1,ATP10A
7749,ENSG00000213516,ENSG00000244462,RBMXL1,RBM12
7750,ENSG00000213694,ENSG00000183723,S1PR3,CMTM4
7751,ENSG00000213694,ENSG00000147883,S1PR3,CDKN2B
7752,ENSG00000214253,ENSG00000126432,FIS1,PRDX5
7753,ENSG00000215068,ENSG00000264918,AC025171.1,AC005229.1
7754,ENSG00000215114,ENSG00000087253,UBXN2B,LPCAT2
7755,ENSG00000215114,ENSG00000117151,UBXN2B,CTBS
7756,ENSG00000215114,ENSG00000149483,UBXN2B,TMEM138
7757,ENSG00000215114,ENSG00000069974,UBXN2B,RAB27A
7758,ENSG00000215114,ENSG00000144909,UBXN2B,OSBPL11
7759,ENSG00000215114,ENSG00000033800,UBXN2B,PIAS1
7760,ENSG00000215114,ENSG00000162702,UBXN2B,ZNF281
7761,ENSG00000215302,ENSG00000187667,CTD-3092A11.1,WHAMMP3
7762,ENSG00000215458,ENSG00000136826,AP001053.11,KLF4
7763,ENSG00000215458,ENSG00000166927,AP001053.11,MS4A7
7764,ENSG00000215458,ENSG00000187796,AP001053.11,CARD9
7765,ENSG00000215458,ENSG00000161955,AP001053.11,TNFSF13
7766,ENSG00000215458,ENSG00000167850,AP001053.11,CD300C
7767,ENSG00000215458,ENSG00000014914,AP001053.11,MTMR11
7768,ENSG00000215458,ENSG00000143554,AP001053.11,SLC27A3
7769,ENSG00000215458,ENSG00000185482,AP001053.11,STAC3
7770,ENSG00000215458,ENSG00000107551,AP001053.11,RASSF4
7771,ENSG00000215458,ENSG00000114013,AP001053.11,CD86
7772,ENSG00000215458,ENSG00000262877,AP001053.11,RP11-1055B8.4
7773,ENSG00000221823,ENSG00000140941,PPP3R1,MAP1LC3B
7774,ENSG00000223385,ENSG00000229931,COX10-AS1,RP1-151F17.1
7775,ENSG00000223385,ENSG00000235381,COX10-AS1,RP11-477D19.2
7776,ENSG00000224078,ENSG00000138161,SNHG14,CUZD1
7777,ENSG00000224078,ENSG00000184903,SNHG14,IMMP2L
7778,ENSG00000224078,ENSG00000257151,SNHG14,RP11-701H24.2
7779,ENSG00000224950,ENSG00000211445,RP5-1086K13.1,GPX3
7780,ENSG00000225434,ENSG00000169385,RP11-63P12.6,RNASE2
7781,ENSG00000228340,ENSG00000176659,RP5-1043L13.1,C20orf197
7782,ENSG00000229164,ENSG00000116521,TRAC,SCAMP3
7783,ENSG00000229164,ENSG00000134504,TRAC,KCTD1
7784,ENSG00000229164,ENSG00000211747,TRAC,TRBV20-1
7785,ENSG00000229164,ENSG00000211777,TRAC,TRAV3
7786,ENSG00000230989,ENSG00000105058,HSBP1,FAM32A
7787,ENSG00000230989,ENSG00000143933,HSBP1,CALM2
7788,ENSG00000233175,ENSG00000204569,CTD-2020K17.3,PPP1R10
7789,ENSG00000233327,ENSG00000170160,USP32P2,CCDC144A
7790,ENSG00000233382,ENSG00000231074,NKAPP1,HCG18
7791,ENSG00000233382,ENSG00000143499,NKAPP1,SMYD2
7792,ENSG00000234741,ENSG00000160072,GAS5,ATAD3B
7793,ENSG00000234741,ENSG00000223797,GAS5,ENTPD3-AS1
7794,ENSG00000239569,ENSG00000257594,RP11-325F22.4,GALNT4
7795,ENSG00000239665,ENSG00000139055,RP11-295P9.3,ERP27
7796,ENSG00000239951,ENSG00000211938,IGKV3-20,IGHV3-7
7797,ENSG00000239951,ENSG00000117399,IGKV3-20,CDC20
7798,ENSG00000241343,ENSG00000005302,RPL36A,MSL3
7799,ENSG00000241351,ENSG00000211679,IGKV3-11,IGLC3
7800,ENSG00000241351,ENSG00000239951,IGKV3-11,IGKV3-20
7801,ENSG00000241351,ENSG00000211663,IGKV3-11,IGLV3-19
7802,ENSG00000241351,ENSG00000211943,IGKV3-11,IGHV3-15
7803,ENSG00000241781,ENSG00000225840,AL161626.1,RNA45S5
7804,ENSG00000241781,ENSG00000226958,AL161626.1,RNA28S5
7805,ENSG00000241781,ENSG00000239776,AL161626.1,AC079949.1
7806,ENSG00000242574,ENSG00000204287,HLA-DMB,HLA-DRA
7807,ENSG00000242574,ENSG00000204257,HLA-DMB,HLA-DMA
7808,ENSG00000242574,ENSG00000196628,HLA-DMB,TCF4
7809,ENSG00000242574,ENSG00000143390,HLA-DMB,RFX5
7810,ENSG00000242574,ENSG00000231389,HLA-DMB,HLA-DPA1
7811,ENSG00000242574,ENSG00000145246,HLA-DMB,ATP10D
7812,ENSG00000243335,ENSG00000171307,KCTD7,ZDHHC16
