,Module,Features,GeneName,CellType
22199,TempusM6,ENSG00000197296,FITM2,Tempus
22200,TempusM6,ENSG00000073711,PPP2R3A,Tempus
22201,TempusM6,ENSG00000140521,POLG,Tempus
22202,TempusM6,ENSG00000136068,FLNB,Tempus
22203,TempusM6,ENSG00000129055,ANAPC13,Tempus
22204,TempusM6,ENSG00000123066,MED13L,Tempus
22205,TempusM6,ENSG00000242259,C22orf39,Tempus
22206,TempusM6,ENSG00000055211,GINM1,Tempus
22207,TempusM6,ENSG00000130023,C6orf70,Tempus
22208,TempusM6,ENSG00000172171,TEFM,Tempus
22209,TempusM6,ENSG00000233177,RP11-179H18.2,Tempus
22210,TempusM6,ENSG00000263142,RP11-156P1.1,Tempus
22211,TempusM6,ENSG00000088247,KHSRP,Tempus
22212,TempusM6,ENSG00000115306,SPTBN1,Tempus
22213,TempusM6,ENSG00000161791,FMNL3,Tempus
22214,TempusM6,ENSG00000246526,RP11-539L10.2,Tempus
22215,TempusM6,ENSG00000233184,RP11-421L21.3,Tempus
22216,TempusM6,ENSG00000171208,NETO2,Tempus
22217,TempusM6,ENSG00000171219,CDC42BPG,Tempus
22218,TempusM6,ENSG00000086061,DNAJA1,Tempus
22219,TempusM6,ENSG00000102221,PHF16,Tempus
22220,TempusM6,ENSG00000178764,ZHX2,Tempus
22221,TempusM6,ENSG00000255103,KIAA0754,Tempus
22222,TempusM6,ENSG00000138785,INTS12,Tempus
22223,TempusM6,ENSG00000260051,LA16c-390E6.4,Tempus
22224,TempusM6,ENSG00000084072,PPIE,Tempus
22225,TempusM6,ENSG00000157895,C12orf43,Tempus
22226,TempusM6,ENSG00000171282,BAHCC1,Tempus
22227,TempusM6,ENSG00000240859,AC093627.10,Tempus
22228,TempusM6,ENSG00000007202,KIAA0100,Tempus
22229,TempusM6,ENSG00000006607,FARP2,Tempus
22230,TempusM6,ENSG00000127903,ZNF835,Tempus
22231,TempusM6,ENSG00000183688,FAM101B,Tempus
22232,TempusM6,ENSG00000128438,TBC1D27,Tempus
22233,TempusM6,ENSG00000114850,SSR3,Tempus
22234,TempusM6,ENSG00000184939,ZFP90,Tempus
22235,TempusM6,ENSG00000092010,PSME1,Tempus
22236,TempusM6,ENSG00000119638,NEK9,Tempus
22237,TempusM6,ENSG00000149639,SOGA1,Tempus
22238,TempusM6,ENSG00000023318,ERP44,Tempus
22239,TempusM6,ENSG00000010292,NCAPD2,Tempus
22240,TempusM6,ENSG00000197037,ZNF498,Tempus
22241,TempusM6,ENSG00000141698,NT5C3L,Tempus
22242,TempusM6,ENSG00000185900,SGK196,Tempus
22243,TempusM6,ENSG00000140718,FTO,Tempus
22244,TempusM6,ENSG00000151702,FLI1,Tempus
22245,TempusM6,ENSG00000136720,HS6ST1,Tempus
22246,TempusM6,ENSG00000124160,NCOA5,Tempus
22247,TempusM6,ENSG00000106479,ZNF862,Tempus
22248,TempusM6,ENSG00000141378,PTRH2,Tempus
22249,TempusM6,ENSG00000147400,CETN2,Tempus
22250,TempusM6,ENSG00000010319,SEMA3G,Tempus
22251,TempusM6,ENSG00000005379,BZRAP1,Tempus
22252,TempusM6,ENSG00000259250,RP11-50C13.1,Tempus
22253,TempusM6,ENSG00000119682,KIAA0317,Tempus
22254,TempusM6,ENSG00000168374,ARF4,Tempus
22255,TempusM6,ENSG00000172965,AC068491.1,Tempus
22256,TempusM6,ENSG00000079313,REXO1,Tempus
22257,TempusM6,ENSG00000261067,RP11-264B17.3,Tempus
22258,TempusM6,ENSG00000152689,RASGRP3,Tempus
22259,TempusM6,ENSG00000230590,FTX,Tempus
22260,TempusM6,ENSG00000186532,SMYD4,Tempus
22261,TempusM6,ENSG00000136802,LRRC8A,Tempus
22262,TempusM6,ENSG00000147439,BIN3,Tempus
22263,TempusM6,ENSG00000139684,ESD,Tempus
22264,TempusM6,ENSG00000108039,XPNPEP1,Tempus
22265,TempusM6,ENSG00000144136,SLC20A1,Tempus
22266,TempusM6,ENSG00000136807,CDK9,Tempus
22267,TempusM6,ENSG00000243335,KCTD7,Tempus
22268,TempusM6,ENSG00000261094,RP11-355O1.11,Tempus
22269,TempusM6,ENSG00000132003,ZSWIM4,Tempus
22270,TempusM6,ENSG00000176393,RNPEP,Tempus
22271,TempusM6,ENSG00000255833,TIFAB,Tempus
22272,TempusM6,ENSG00000105887,MTPN,Tempus
22273,TempusM6,ENSG00000063978,RNF4,Tempus
22274,TempusM6,ENSG00000068097,HEATR6,Tempus
22275,TempusM6,ENSG00000177575,CD163,Tempus
22276,TempusM6,ENSG00000010803,SCMH1,Tempus
22277,TempusM6,ENSG00000171492,LRRC8D,Tempus
22278,TempusM6,ENSG00000143398,PIP5K1A,Tempus
22279,TempusM6,ENSG00000162139,NEU3,Tempus
22280,TempusM6,ENSG00000105127,AKAP8,Tempus
22281,TempusM6,ENSG00000258297,RP11-658F2.8,Tempus
22282,TempusM6,ENSG00000167371,PRRT2,Tempus
22283,TempusM6,ENSG00000160051,IQCC,Tempus
22284,TempusM6,ENSG00000145216,FIP1L1,Tempus
22285,TempusM6,ENSG00000153037,SRP19,Tempus
22286,TempusM6,ENSG00000100307,CBX7,Tempus
22287,TempusM6,ENSG00000227500,SCAMP4,Tempus
22288,TempusM6,ENSG00000168477,TNXB,Tempus
22289,TempusM6,ENSG00000026036,RTEL1-TNFRSF6B,Tempus
22290,TempusM6,ENSG00000198890,PRMT6,Tempus
22291,TempusM6,ENSG00000134046,MBD2,Tempus
22292,TempusM6,ENSG00000267265,CTC-550B14.7,Tempus
22293,TempusM6,ENSG00000008394,MGST1,Tempus
22294,TempusM6,ENSG00000204856,FAM216A,Tempus
22295,TempusM6,ENSG00000119401,TRIM32,Tempus
22296,TempusM6,ENSG00000164889,SLC4A2,Tempus
22297,TempusM6,ENSG00000106682,EIF4H,Tempus
22298,TempusM6,ENSG00000112695,COX7A2,Tempus
22299,TempusM6,ENSG00000126016,AMOT,Tempus
22300,TempusM6,ENSG00000100554,ATP6V1D,Tempus
22301,TempusM6,ENSG00000174243,DDX23,Tempus
22302,TempusM6,ENSG00000125740,FOSB,Tempus
22303,TempusM6,ENSG00000134070,IRAK2,Tempus
22304,TempusM6,ENSG00000135631,RAB11FIP5,Tempus
22305,TempusM6,ENSG00000125124,BBS2,Tempus
22306,TempusM6,ENSG00000054654,SYNE2,Tempus
22307,TempusM6,ENSG00000243943,ZNF512,Tempus
22308,TempusM6,ENSG00000106733,NMRK1,Tempus
22309,TempusM6,ENSG00000158473,CD1D,Tempus
22310,TempusM6,ENSG00000176105,YES1,Tempus
22311,TempusM6,ENSG00000114473,IQCG,Tempus
22312,TempusM6,ENSG00000144560,VGLL4,Tempus
22313,TempusM6,ENSG00000137807,KIF23,Tempus
22314,TempusM6,ENSG00000235999,RP11-403I13.8,Tempus
22315,TempusM6,ENSG00000221866,PLXNA4,Tempus
22316,TempusM6,ENSG00000177084,POLE,Tempus
22317,TempusM6,ENSG00000183513,COA5,Tempus
22318,TempusM6,ENSG00000142252,GEMIN7,Tempus
22319,TempusM6,ENSG00000156232,WHAMM,Tempus
22320,TempusM6,ENSG00000117016,RIMS3,Tempus
22321,TempusM6,ENSG00000166529,ZSCAN21,Tempus
22322,TempusM6,ENSG00000101096,NFATC2,Tempus
22323,TempusM6,ENSG00000118680,MYL12B,Tempus
22324,TempusM6,ENSG00000197774,EME2,Tempus
22325,TempusM6,ENSG00000100614,PPM1A,Tempus
22326,TempusM6,ENSG00000117713,ARID1A,Tempus
22327,TempusM6,ENSG00000131100,ATP6V1E1,Tempus
22328,TempusM6,ENSG00000171680,PLEKHG5,Tempus
22329,TempusM6,ENSG00000145431,PDGFC,Tempus
22330,TempusM6,ENSG00000154447,SH3RF1,Tempus
22331,TempusM6,ENSG00000175166,PSMD2,Tempus
22332,TempusM6,ENSG00000169116,PARM1,Tempus
22333,TempusM6,ENSG00000161692,DBF4B,Tempus
22334,TempusM6,ENSG00000120693,SMAD9,Tempus
22335,TempusM6,ENSG00000102978,POLR2C,Tempus
22336,TempusM6,ENSG00000168256,NKIRAS2,Tempus
22337,TempusM6,ENSG00000177236,AP006621.1,Tempus
22338,TempusM6,ENSG00000148158,SNX30,Tempus
22339,TempusM6,ENSG00000166272,WBP1L,Tempus
22340,TempusM6,ENSG00000155465,SLC7A7,Tempus
22341,TempusM6,ENSG00000140577,CRTC3,Tempus
22342,TempusM6,ENSG00000163590,PPM1L,Tempus
22343,TempusM6,ENSG00000266017,MIR4477B,Tempus
22344,TempusM6,ENSG00000242299,RP11-234A1.1,Tempus
22345,TempusM6,ENSG00000226423,AC093642.4,Tempus
22346,TempusM6,ENSG00000187116,LILRA5,Tempus
22347,TempusM6,ENSG00000010219,DYRK4,Tempus
22348,TempusM6,ENSG00000132386,SERPINF1,Tempus
22349,TempusM6,ENSG00000257315,ZBED6,Tempus
22350,TempusM6,ENSG00000173221,GLRX,Tempus
22351,TempusM6,ENSG00000128394,APOBEC3F,Tempus
22352,TempusM6,ENSG00000150990,DHX37,Tempus
22353,TempusM6,ENSG00000150977,RILPL2,Tempus
22354,TempusM6,ENSG00000171798,KNDC1,Tempus
22355,TempusM6,ENSG00000121552,CSTA,Tempus
22356,TempusM6,ENSG00000171823,FBXL14,Tempus
22357,TempusM6,ENSG00000182378,PLCXD1,Tempus
22358,TempusM6,ENSG00000269086,CTC-523E23.5,Tempus
22359,TempusM6,ENSG00000261690,AC009133.12,Tempus
22360,TempusM6,ENSG00000092020,PPP2R3C,Tempus
22361,TempusM6,ENSG00000136238,RAC1,Tempus
22362,TempusM6,ENSG00000241015,TPM3P9,Tempus
22363,TempusM6,ENSG00000263731,RP11-498C9.15,Tempus
22364,TempusM6,ENSG00000169241,SLC50A1,Tempus
22365,TempusM6,ENSG00000140280,LYSMD2,Tempus
22366,TempusM6,ENSG00000165092,ALDH1A1,Tempus
22367,TempusM6,ENSG00000225434,RP11-63P12.6,Tempus
22368,TempusM6,ENSG00000107263,RAPGEF1,Tempus
22369,TempusM6,ENSG00000162959,MEMO1,Tempus
22370,TempusM6,ENSG00000105429,MEGF8,Tempus
22371,TempusM6,ENSG00000157193,LRP8,Tempus
22372,TempusM6,ENSG00000163636,PSMD6,Tempus
22373,TempusM6,ENSG00000129472,RAB2B,Tempus
22374,TempusM6,ENSG00000170873,MTSS1,Tempus
22375,TempusM6,ENSG00000197057,DTHD1,Tempus
22376,TempusM6,ENSG00000088888,MAVS,Tempus
22377,TempusM6,ENSG00000239415,AP001469.9,Tempus
22378,TempusM6,ENSG00000259291,RP11-617F23.1,Tempus
22379,TempusM6,ENSG00000119686,FLVCR2,Tempus
22380,TempusM6,ENSG00000104998,IL27RA,Tempus
22381,TempusM6,ENSG00000185436,IL28RA,Tempus
22382,TempusM6,ENSG00000134369,NAV1,Tempus
22383,TempusM6,ENSG00000082458,DLG3,Tempus
22384,TempusM6,ENSG00000130787,HIP1R,Tempus
22385,TempusM6,ENSG00000181031,RPH3AL,Tempus
22386,TempusM6,ENSG00000070501,POLB,Tempus
22387,TempusM6,ENSG00000111412,C12orf49,Tempus
22388,TempusM6,ENSG00000268006,PTOV1-AS1,Tempus
22389,TempusM6,ENSG00000148396,SEC16A,Tempus
22390,TempusM6,ENSG00000203761,RP11-243J18.3,Tempus
22391,TempusM6,ENSG00000250903,RP1-80B9.2,Tempus
22392,TempusM6,ENSG00000008128,CDK11A,Tempus
22393,TempusM6,ENSG00000196704,AMZ2,Tempus
22394,TempusM6,ENSG00000146776,ATXN7L1,Tempus
22395,TempusM6,ENSG00000132604,TERF2,Tempus
22396,TempusM6,ENSG00000239779,WBP1,Tempus
22397,TempusM6,ENSG00000100023,PPIL2,Tempus
22398,TempusM6,ENSG00000111961,SASH1,Tempus
22399,TempusM6,ENSG00000109320,NFKB1,Tempus
22400,TempusM6,ENSG00000152969,JAKMIP1,Tempus
22401,TempusM6,ENSG00000151208,DLG5,Tempus
22402,TempusM6,ENSG00000245552,RP11-712B9.2,Tempus
22403,TempusM6,ENSG00000183935,HTR7P1,Tempus
22404,TempusM6,ENSG00000239857,GET4,Tempus
22405,TempusM6,ENSG00000119720,NRDE2,Tempus
22406,TempusM6,ENSG00000213923,CSNK1E,Tempus
22407,TempusM6,ENSG00000168924,LETM1,Tempus
22408,TempusM6,ENSG00000163082,SGPP2,Tempus
22409,TempusM6,ENSG00000075240,GRAMD4,Tempus
22410,TempusM6,ENSG00000182117,NOP10,Tempus
22411,TempusM6,ENSG00000154134,ROBO3,Tempus
22412,TempusM6,ENSG00000205730,ITPRIPL2,Tempus
22413,TempusM6,ENSG00000159147,DONSON,Tempus
22414,TempusM6,ENSG00000175544,CABP4,Tempus
22415,TempusM6,ENSG00000171992,SYNPO,Tempus
22416,TempusM6,ENSG00000182768,NGRN,Tempus
22417,TempusM6,ENSG00000135966,TGFBRAP1,Tempus
22418,TempusM6,ENSG00000068724,TTC7A,Tempus
22419,TempusM6,ENSG00000089091,DZANK1,Tempus
22420,TempusM6,ENSG00000136478,TEX2,Tempus
22421,TempusM6,ENSG00000143126,CELSR2,Tempus
22422,TempusM6,ENSG00000147789,ZNF7,Tempus
22423,TempusM6,ENSG00000102870,ZNF629,Tempus
22424,TempusM6,ENSG00000173812,EIF1,Tempus
22425,TempusM6,ENSG00000184047,DIABLO,Tempus
22426,TempusM6,ENSG00000159202,UBE2Z,Tempus
22427,TempusM6,ENSG00000124357,NAGK,Tempus
22428,TempusM6,ENSG00000107719,PALD1,Tempus
22429,TempusM6,ENSG00000246067,RP11-113K21.5,Tempus
22430,TempusM6,ENSG00000268518,CTD-2545M3.8,Tempus
22431,TempusM6,ENSG00000083750,RRAGB,Tempus
22432,TempusM6,ENSG00000181404,XXyac-YRM2039.2,Tempus
22433,TempusM6,ENSG00000110218,PANX1,Tempus
22434,TempusM6,ENSG00000159267,HLCS,Tempus
22435,TempusM6,ENSG00000221890,NPTXR,Tempus
22436,TempusM6,ENSG00000259881,RP11-830F9.5,Tempus
22437,TempusM6,ENSG00000107745,MICU1,Tempus
22438,TempusM6,ENSG00000214046,SMIM7,Tempus
22439,TempusM6,ENSG00000166971,AKTIP,Tempus
22440,TempusM6,ENSG00000117640,FAM54B,Tempus
22441,TempusM6,ENSG00000151465,CDC123,Tempus
22442,TempusM6,ENSG00000143499,SMYD2,Tempus
22443,TempusM6,ENSG00000112799,LY86,Tempus
22444,TempusM6,ENSG00000073737,DHRS9,Tempus
22445,TempusM6,ENSG00000179912,R3HDM2,Tempus
22446,TempusM6,ENSG00000196559,LINC00610,Tempus
22447,TempusM6,ENSG00000110324,IL10RA,Tempus
22448,TempusM6,ENSG00000152291,TGOLN2,Tempus
22449,TempusM6,ENSG00000234741,GAS5,Tempus
22450,TempusM6,ENSG00000126351,THRA,Tempus
22451,TempusM6,ENSG00000187049,TMEM216,Tempus
22452,TempusM6,ENSG00000129116,PALLD,Tempus
22453,TempusM6,ENSG00000143515,ATP8B2,Tempus
22454,TempusM6,ENSG00000141580,WDR45L,Tempus
22455,TempusM6,ENSG00000205155,PSENEN,Tempus
22456,TempusM6,ENSG00000136925,TSTD2,Tempus
22457,TempusM6,ENSG00000171735,CAMTA1,Tempus
22458,TempusM6,ENSG00000165424,ZCCHC24,Tempus
22459,TempusM6,ENSG00000075884,ARHGAP15,Tempus
22460,TempusM6,ENSG00000214226,C17orf67,Tempus
22461,TempusM6,ENSG00000060762,MPC1,Tempus
22462,TempusM6,ENSG00000131788,PIAS3,Tempus
22463,TempusM6,ENSG00000141644,MBD1,Tempus
22464,TempusM6,ENSG00000104312,RIPK2,Tempus
22465,TempusM6,ENSG00000177946,CENPBD1,Tempus
22466,TempusM6,ENSG00000213626,LBH,Tempus
22467,TempusM6,ENSG00000126464,PRR12,Tempus
22468,TempusM6,ENSG00000159479,MED8,Tempus
22469,TempusM6,ENSG00000111775,COX6A1,Tempus
22470,TempusM6,ENSG00000263327,TAPT1-AS1,Tempus
22471,TempusM6,ENSG00000168288,MMADHC,Tempus
22472,TempusM6,ENSG00000105383,CD33,Tempus
22473,TempusM6,ENSG00000138413,IDH1,Tempus
22474,TempusM6,ENSG00000177410,ZNFX1-AS1,Tempus
22475,TempusM6,ENSG00000134278,SPIRE1,Tempus
22476,TempusM6,ENSG00000249978,TRGV7,Tempus
22477,TempusM6,ENSG00000167182,SP2,Tempus
22478,TempusM6,ENSG00000137944,CCBL2,Tempus
22479,TempusM6,ENSG00000050393,CCDC90A,Tempus
22480,TempusM6,ENSG00000174611,KY,Tempus
22481,TempusM6,ENSG00000236778,INTS6-AS1,Tempus
22482,TempusM6,ENSG00000108468,CBX1,Tempus
22483,TempusM6,ENSG00000157985,AGAP1,Tempus
22484,TempusM6,ENSG00000215845,TSTD1,Tempus
22485,TempusM6,ENSG00000188690,UROS,Tempus
22486,TempusM6,ENSG00000070366,SMG6,Tempus
22487,TempusM6,ENSG00000165516,KLHDC2,Tempus
22488,TempusM6,ENSG00000168329,CX3CR1,Tempus
22489,TempusM6,ENSG00000250251,PKD1P6,Tempus
22490,TempusM6,ENSG00000109906,ZBTB16,Tempus
22491,TempusM6,ENSG00000109861,CTSC,Tempus
22492,TempusM6,ENSG00000198846,TOX,Tempus
22493,TempusM6,ENSG00000177479,ARIH2,Tempus
22494,TempusM6,ENSG00000173567,GPR113,Tempus
22495,TempusM6,ENSG00000130766,SESN2,Tempus
22496,TempusM6,ENSG00000185920,PTCH1,Tempus
22497,TempusM6,ENSG00000235437,RP11-357C3.3,Tempus
22498,TempusM6,ENSG00000157227,MMP14,Tempus
22499,TempusM6,ENSG00000269271,CTB-83J4.2,Tempus
22500,TempusM6,ENSG00000114013,CD86,Tempus
22501,TempusM6,ENSG00000235453,TOPORS-AS1,Tempus
22502,TempusM6,ENSG00000255571,CTD-2335A18.1,Tempus
22503,TempusM6,ENSG00000044090,CUL7,Tempus
22504,TempusM6,ENSG00000129473,BCL2L2,Tempus
22505,TempusM6,ENSG00000225614,ZNF469,Tempus
22506,TempusM6,ENSG00000100888,CHD8,Tempus
22507,TempusM6,ENSG00000108557,RAI1,Tempus
22508,TempusM6,ENSG00000235499,AC073046.25,Tempus
22509,TempusM6,ENSG00000090470,PDCD7,Tempus
22510,TempusM6,ENSG00000140853,NLRC5,Tempus
22511,TempusM6,ENSG00000129518,EAPP,Tempus
22512,TempusM6,ENSG00000179532,DNHD1,Tempus
22513,TempusM6,ENSG00000185507,IRF7,Tempus
22514,TempusM6,ENSG00000096696,DSP,Tempus
22515,TempusM6,ENSG00000096433,ITPR3,Tempus
22516,TempusM6,ENSG00000142798,HSPG2,Tempus
22517,TempusM6,ENSG00000196152,ZNF79,Tempus
22518,TempusM6,ENSG00000171943,SRGAP2C,Tempus
22519,TempusM6,ENSG00000145911,N4BP3,Tempus
22520,TempusM6,ENSG00000135503,ACVR1B,Tempus
22521,TempusM6,ENSG00000103671,TRIP4,Tempus
22522,TempusM6,ENSG00000241553,ARPC4,Tempus
22523,TempusM6,ENSG00000135070,ISCA1,Tempus
22524,TempusM6,ENSG00000248092,RP11-159F24.1,Tempus
22525,TempusM6,ENSG00000172534,HCFC1,Tempus
22526,TempusM6,ENSG00000178381,ZFAND2A,Tempus
22527,TempusM6,ENSG00000264469,RP11-173M1.8,Tempus
22528,TempusM6,ENSG00000126870,WDR60,Tempus
22529,TempusM6,ENSG00000155090,KLF10,Tempus
22530,TempusM6,ENSG00000197976,AKAP17A,Tempus
22531,TempusM6,ENSG00000066230,SLC9A3,Tempus
22532,TempusM6,ENSG00000116830,TTF2,Tempus
22533,TempusM6,ENSG00000070882,OSBPL3,Tempus
22534,TempusM6,ENSG00000143093,STRIP1,Tempus
22535,TempusM6,ENSG00000129646,QRICH2,Tempus
22536,TempusM6,ENSG00000118508,RAB32,Tempus
22537,TempusM6,ENSG00000169991,IFFO2,Tempus
22538,TempusM6,ENSG00000143119,CD53,Tempus
22539,TempusM6,ENSG00000137767,SQRDL,Tempus
22540,TempusM6,ENSG00000178464,CTD-2192J16.15,Tempus
22541,TempusM6,ENSG00000237604,AP001056.1,Tempus
22542,TempusM6,ENSG00000136854,STXBP1,Tempus
22543,TempusM6,ENSG00000048028,USP28,Tempus
22544,TempusM6,ENSG00000176994,SMCR8,Tempus
22545,TempusM6,ENSG00000090863,GLG1,Tempus
22546,TempusM6,ENSG00000197705,KLHL14,Tempus
22547,TempusM6,ENSG00000090924,PLEKHG2,Tempus
22548,TempusM6,ENSG00000019485,PRDM11,Tempus
22549,TempusM6,ENSG00000162298,SYVN1,Tempus
22550,TempusM6,ENSG00000135211,TMEM60,Tempus
22551,TempusM6,ENSG00000172661,FAM21C,Tempus
22552,TempusM6,ENSG00000143158,MPC2,Tempus
22553,TempusM6,ENSG00000077809,GTF2I,Tempus
22554,TempusM6,ENSG00000211771,TRBJ2-7,Tempus
22555,TempusM6,ENSG00000108292,MLLT6,Tempus
22556,TempusM6,ENSG00000204161,C10orf128,Tempus
22557,TempusM6,ENSG00000196526,AFAP1,Tempus
22558,TempusM6,ENSG00000136504,KAT7,Tempus
22559,TempusM6,ENSG00000242110,AMACR,Tempus
22560,TempusM6,ENSG00000135637,CCDC142,Tempus
22561,TempusM6,ENSG00000102900,NUP93,Tempus
22562,TempusM6,ENSG00000165795,NDRG2,Tempus
22563,TempusM6,ENSG00000232973,CYP1B1-AS1,Tempus
22564,TempusM6,ENSG00000261438,RP11-399O19.8,Tempus
22565,TempusM6,ENSG00000114554,PLXNA1,Tempus
22566,TempusM6,ENSG00000071575,TRIB2,Tempus
22567,TempusM6,ENSG00000185753,CXorf38,Tempus
22568,TempusM6,ENSG00000122126,OCRL,Tempus
22569,TempusM6,ENSG00000153395,LPCAT1,Tempus
22570,TempusM6,ENSG00000049239,H6PD,Tempus
22571,TempusM6,ENSG00000184787,UBE2G2,Tempus
22572,TempusM6,ENSG00000040199,PHLPP2,Tempus
22573,TempusM6,ENSG00000085872,CHERP,Tempus
22574,TempusM6,ENSG00000083828,ZNF586,Tempus
22575,TempusM6,ENSG00000104231,ZFAND1,Tempus
22576,TempusM6,ENSG00000240370,RPL13P5,Tempus
22577,TempusM6,ENSG00000156973,PDE6D,Tempus
22578,TempusM6,ENSG00000173915,USMG5,Tempus
22579,TempusM6,ENSG00000065413,ANKRD44,Tempus
22580,TempusM6,ENSG00000049449,RCN1,Tempus
22581,TempusM6,ENSG00000260837,RP11-434B12.1,Tempus
22582,TempusM6,ENSG00000178732,GP5,Tempus
22583,TempusM6,ENSG00000230069,LRRC37A15P,Tempus
22584,TempusM6,ENSG00000148840,PPRC1,Tempus
22585,TempusM6,ENSG00000226381,RP11-119F19.2,Tempus
22586,TempusM6,ENSG00000260852,FBXL19-AS1,Tempus
22587,TempusM6,ENSG00000184221,OLIG1,Tempus
22588,TempusM6,ENSG00000049618,ARID1B,Tempus
22589,TempusM6,ENSG00000158669,AGPAT6,Tempus
22590,TempusM6,ENSG00000022277,RTFDC1,Tempus
22591,TempusM6,ENSG00000169710,FASN,Tempus
22592,TempusM6,ENSG00000140650,PMM2,Tempus
22593,TempusM6,ENSG00000100412,ACO2,Tempus
22594,TempusM6,ENSG00000074219,TEAD2,Tempus
22595,TempusM6,ENSG00000130723,PRRC2B,Tempus
22596,TempusM6,ENSG00000180953,ST20,Tempus
22597,TempusM6,ENSG00000261662,RP5-1042I8.7,Tempus
22598,TempusM6,ENSG00000101608,MYL12A,Tempus
22599,TempusM6,ENSG00000258985,RP11-368P15.3,Tempus
22600,TempusM6,ENSG00000010270,STARD3NL,Tempus
22601,TempusM6,ENSG00000184307,ZDHHC23,Tempus
22602,TempusM6,ENSG00000154734,ADAMTS1,Tempus
22603,TempusM6,ENSG00000112306,RPS12,Tempus
22604,TempusM6,ENSG00000115977,AAK1,Tempus
22605,TempusM6,ENSG00000247271,CTD-2003C8.1,Tempus
22606,TempusM6,ENSG00000151694,ADAM17,Tempus
22607,TempusM6,ENSG00000143353,LYPLAL1,Tempus
22608,TempusM6,ENSG00000213064,SFT2D2,Tempus
22609,TempusM6,ENSG00000130749,ZC3H4,Tempus
22610,TempusM6,ENSG00000185379,RAD51D,Tempus
22611,TempusM6,ENSG00000226742,HSBP1L1,Tempus
22612,TempusM6,ENSG00000138002,IFT172,Tempus
22613,TempusM6,ENSG00000162961,DPY30,Tempus
22614,TempusM6,ENSG00000260257,RP5-1085F17.3,Tempus
22615,TempusM6,ENSG00000214595,EML6,Tempus
22616,TempusM6,ENSG00000118257,NRP2,Tempus
22617,TempusM6,ENSG00000100426,ZBED4,Tempus
22618,TempusM6,ENSG00000007545,CRAMP1L,Tempus
22619,TempusM6,ENSG00000169871,TRIM56,Tempus
22620,TempusM6,ENSG00000171368,TPPP,Tempus
22621,TempusM6,ENSG00000065923,SLC9A7,Tempus
22622,TempusM6,ENSG00000131966,ACTR10,Tempus
22623,TempusM6,ENSG00000158079,PTPDC1,Tempus
22624,TempusM6,ENSG00000196700,ZNF512B,Tempus
22625,TempusM6,ENSG00000243317,C7orf73,Tempus
22626,TempusM6,ENSG00000024862,CCDC28A,Tempus
22627,TempusM6,ENSG00000257815,RP11-611E13.2,Tempus
22628,TempusM6,ENSG00000183826,BTBD9,Tempus
22629,TempusM6,ENSG00000034713,GABARAPL2,Tempus
22630,TempusM6,ENSG00000113312,TTC1,Tempus
22631,TempusM6,ENSG00000141428,C18orf21,Tempus
22632,TempusM6,ENSG00000121797,CCRL2,Tempus
22633,TempusM6,ENSG00000116128,BCL9,Tempus
22634,TempusM6,ENSG00000163399,ATP1A1,Tempus
22635,TempusM6,ENSG00000149187,CELF1,Tempus
22636,TempusM6,ENSG00000198690,FAN1,Tempus
22637,TempusM6,ENSG00000198700,IPO9,Tempus
22638,TempusM6,ENSG00000156587,UBE2L6,Tempus
22639,TempusM6,ENSG00000179562,GCC1,Tempus
22640,TempusM6,ENSG00000228989,AC133528.2,Tempus
22641,TempusM6,ENSG00000115568,ZNF142,Tempus
22642,TempusM6,ENSG00000147533,GOLGA7,Tempus
22643,TempusM6,ENSG00000072840,EVC,Tempus
22644,TempusM6,ENSG00000218283,MORF4L1P1,Tempus
22645,TempusM6,ENSG00000169926,KLF13,Tempus
22646,TempusM6,ENSG00000204822,MRPL53,Tempus
22647,TempusM6,ENSG00000158321,AUTS2,Tempus
22648,TempusM6,ENSG00000072858,SIDT1,Tempus
22649,TempusM6,ENSG00000112655,PTK7,Tempus
22650,TempusM6,ENSG00000158373,HIST1H2BD,Tempus
22651,TempusM6,ENSG00000170456,DENND5B,Tempus
22652,TempusM6,ENSG00000126003,PLAGL2,Tempus
22653,TempusM6,ENSG00000134480,CCNH,Tempus
22654,TempusM6,ENSG00000166136,NDUFB8,Tempus
22655,TempusM6,ENSG00000267194,RP1-193H18.2,Tempus
22656,TempusM6,ENSG00000237522,NONOP2,Tempus
22657,TempusM6,ENSG00000163738,MTHFD2L,Tempus
22658,TempusM6,ENSG00000152102,FAM168B,Tempus
22659,TempusM6,ENSG00000243708,PLA2G4B,Tempus
22660,TempusM6,ENSG00000134058,CDK7,Tempus
22661,TempusM6,ENSG00000108669,CYTH1,Tempus
22662,TempusM6,ENSG00000107581,EIF3A,Tempus
22663,TempusM6,ENSG00000164402,SEPTIN8,Tempus
22664,TempusM6,ENSG00000163754,GYG1,Tempus
22665,TempusM6,ENSG00000127080,IPPK,Tempus
22666,TempusM6,ENSG00000186132,C2orf76,Tempus
22667,TempusM6,ENSG00000196812,ZSCAN16,Tempus
22668,TempusM6,ENSG00000170027,YWHAG,Tempus
22669,TempusM6,ENSG00000204947,ZNF425,Tempus
22670,TempusM6,ENSG00000185164,NOMO2,Tempus
22671,TempusM6,ENSG00000173218,VANGL1,Tempus
22672,TempusM6,ENSG00000138175,ARL3,Tempus
22673,TempusM6,ENSG00000204946,ZNF783,Tempus
